post_id,posted_at,date,year_month,hour,weekday,is_weekend,time_slot,platform,content_type,content_family,category,rate_valid,is_vertical,vertical_segment,influencer_tier,tier_rank,follower_count,follower_band,likes,comments,shares,saves,views,engagement_total,engagement_core,er_follower_reported,er_follower,er_view,deep_rate,save_rate,share_rate,comment_rate,like_rate,eng_per_1k_fans,reach_ratio,hashtag_count,hashtag_bucket,content_length,sentiment,has_media,is_verified
POST_02458,2024-01-12 20:49:00,2024-01-12,2024-01,20,Friday,0,18-23 Evening,Facebook,Post,Text / long-form,Gaming,1,0,Other,Macro,3,374670,200k-1M,6543,54,632,465,43676,7694,7229,1.93,2.05354,17.616082,2.511677,1.064658,1.447019,0.123638,14.980767,20.535404,0.116572,24,21-30,789,Positive,1,0
POST_04902,2024-01-12 20:49:00,2024-01-12,2024-01,20,Friday,0,18-23 Evening,Facebook,Live,Live,Business,1,0,Other,Macro,3,182875,50k-200k,504,234,46,268,44411,1052,784,0.43,0.575256,2.368783,0.707032,0.603454,0.103578,0.526896,1.134854,5.752563,0.242849,5,1-5,326,Positive,1,0
POST_01847,2024-01-12 20:59:00,2024-01-12,2024-01,20,Friday,0,18-23 Evening,Instagram,Carousel,Static image,Food,0,0,Other,Macro,3,148198,50k-200k,4453,438,291,248,663,5430,5182,3.5,3.664017,819.004525,81.297134,37.405732,43.891403,66.063348,671.644042,36.640171,0.004474,27,21-30,1250,Neutral,1,0
POST_04101,2024-01-12 21:17:00,2024-01-12,2024-01,21,Friday,0,18-23 Evening,Facebook,Post,Text / long-form,Sports,0,1,Sports,Micro,1,21174,10k-50k,6260,5,169,458,6216,6892,6434,30.39,32.549353,110.875161,10.086873,7.368082,2.71879,0.080438,100.707851,325.49353,0.293568,4,1-5,1236,Positive,1,0
POST_00057,2024-01-12 21:46:00,2024-01-12,2024-01,21,Friday,0,18-23 Evening,Instagram,Photo,Static image,Gaming,1,0,Other,Macro,3,259233,200k-1M,5741,410,126,350,10052,6627,6277,2.42,2.556387,65.927179,4.735376,3.481894,1.253482,4.07879,57.113012,25.563875,0.038776,1,1-5,1804,Positive,1,1
POST_01124,2024-01-13 00:33:00,2024-01-13,2024-01,0,Saturday,1,00-05 Late night,TikTok,Stitch,Short video,Fitness,1,1,Fitness,Macro,3,286335,200k-1M,38874,81,4338,1319,232603,44612,43293,15.12,15.580352,19.17946,2.432041,0.567061,1.86498,0.034823,16.712596,155.803517,0.812346,9,6-10,467,Positive,1,0
POST_01437,2024-01-13 07:02:00,2024-01-13,2024-01,7,Saturday,1,06-11 Morning,Twitter,Thread,Text / long-form,Health,1,1,Health,Macro,3,475435,200k-1M,2813,177,396,147,67504,3533,3386,0.71,0.743109,5.233764,0.804397,0.217765,0.586632,0.262207,4.16716,7.431089,0.141984,16,11-20,554,Positive,1,0
POST_04128,2024-01-13 12:13:00,2024-01-13,2024-01,12,Saturday,1,12-17 Afternoon,YouTube,Community Post,Text / long-form,Health,1,1,Health,Macro,3,471826,200k-1M,4016,921,1195,1270,677761,7402,6132,1.3,1.568799,1.092125,0.363698,0.187382,0.176316,0.135889,0.592539,15.687987,1.436464,13,11-20,1970,Negative,1,0
POST_00343,2024-01-13 18:18:00,2024-01-13,2024-01,18,Saturday,1,18-23 Evening,Instagram,Reel,Short video,Fitness,1,1,Fitness,Macro,3,351424,200k-1M,1899,280,211,436,45999,2826,2390,0.68,0.804157,6.143612,1.406552,0.947847,0.458706,0.608709,4.128351,8.041568,0.130893,7,6-10,205,Neutral,1,0
POST_04713,2024-01-13 18:53:00,2024-01-13,2024-01,18,Saturday,1,18-23 Evening,Twitter,Tweet,Text / long-form,Fashion,1,0,Other,Macro,3,195649,50k-200k,1910,32,362,484,17951,2788,2304,1.18,1.425001,15.531168,4.712829,2.696229,2.016601,0.178263,10.640076,14.250009,0.091751,24,21-30,1569,Neutral,1,0
POST_04636,2024-01-13 19:06:00,2024-01-13,2024-01,19,Saturday,1,18-23 Evening,YouTube,Community Post,Text / long-form,Technology,1,0,Other,Macro,3,453322,200k-1M,9823,417,589,3961,639335,14790,10829,2.39,3.262582,2.313341,0.711677,0.61955,0.092127,0.065224,1.53644,32.625816,1.410333,22,21-30,739,Neutral,1,0
POST_04642,2024-01-14 00:50:00,2024-01-14,2024-01,0,Sunday,1,00-05 Late night,Twitter,Thread,Text / long-form,Travel,1,0,Other,Macro,3,316317,200k-1M,2576,103,975,221,63465,3875,3654,1.16,1.225037,6.105728,1.884503,0.348223,1.53628,0.162294,4.05893,12.250369,0.200637,4,1-5,1229,Positive,1,0
POST_03566,2024-01-14 05:41:00,2024-01-14,2024-01,5,Sunday,1,00-05 Late night,LinkedIn,Poll,Story / interactive,Sports,1,1,Sports,Mid-tier,2,70581,50k-200k,1545,120,12,209,2194,1886,1677,2.38,2.672107,85.961714,10.072926,9.52598,0.546946,5.469462,70.419325,26.721072,0.031085,1,1-5,550,Positive,1,0
POST_04720,2024-01-14 09:07:00,2024-01-14,2024-01,9,Sunday,1,06-11 Morning,YouTube,Video,Short video,Health,1,1,Health,Macro,3,223902,200k-1M,7987,542,791,3449,398393,12769,9320,4.16,5.702941,3.205127,1.064276,0.865728,0.198548,0.136047,2.004804,57.029415,1.779319,10,6-10,160,Positive,1,0
POST_04522,2024-01-14 21:15:00,2024-01-14,2024-01,21,Sunday,1,18-23 Evening,Facebook,Live,Live,Business,1,0,Other,Macro,3,328440,200k-1M,1062,134,81,138,28161,1415,1277,0.39,0.430825,5.02468,0.777671,0.490039,0.287632,0.475835,3.771173,4.308245,0.085742,29,21-30,311,Positive,1,1
POST_04559,2024-01-14 21:35:00,2024-01-14,2024-01,21,Sunday,1,18-23 Evening,YouTube,Short,Short video,Gaming,1,0,Other,Macro,3,448840,200k-1M,1100,821,1467,4223,711542,7611,3388,0.75,1.695704,1.069649,0.799672,0.5935,0.206172,0.115383,0.154594,16.957045,1.585291,12,11-20,595,Negative,0,0
POST_02951,2024-01-15 05:40:00,2024-01-15,2024-01,5,Monday,0,00-05 Late night,TikTok,Stitch,Short video,Business,1,0,Other,Macro,3,295403,200k-1M,19793,1018,4074,1086,257816,25971,24885,8.42,8.791718,10.073463,2.001427,0.421231,1.580197,0.394855,7.677181,87.917184,0.87276,8,6-10,20,Neutral,1,0
POST_04115,2024-01-15 10:52:00,2024-01-15,2024-01,10,Monday,0,06-11 Morning,Facebook,Post,Text / long-form,Sports,1,1,Sports,Macro,3,122533,50k-200k,4674,114,267,303,12139,5358,5055,4.13,4.3727,44.138726,4.695609,2.496087,2.199522,0.939122,38.503995,43.726996,0.099067,7,6-10,1408,Positive,1,1
POST_00338,2024-01-15 22:34:00,2024-01-15,2024-01,22,Monday,0,18-23 Evening,LinkedIn,Article,Text / long-form,Fashion,1,0,Other,Micro,1,40387,10k-50k,1574,48,478,7,23296,2107,2100,5.2,5.217025,9.044471,2.081902,0.030048,2.051854,0.206044,6.756525,52.170253,0.576819,1,1-5,1264,Neutral,0,0
POST_00110,2024-01-16 02:59:00,2024-01-16,2024-01,2,Tuesday,0,00-05 Late night,Instagram,Story,Story / interactive,Education,1,0,Other,Macro,3,235868,200k-1M,150,43,291,309,2900,793,484,0.21,0.336205,27.344828,20.689655,10.655172,10.034483,1.482759,5.172414,3.36205,0.012295,25,21-30,1100,Positive,1,0
POST_01086,2024-01-16 06:59:00,2024-01-16,2024-01,6,Tuesday,0,06-11 Morning,Facebook,Video,Short video,Technology,1,0,Other,Macro,3,128453,50k-200k,286,219,454,168,69548,1127,959,0.75,0.877364,1.620464,0.894346,0.24156,0.652787,0.31489,0.411227,8.773637,0.541428,5,1-5,252,Neutral,1,0
POST_02563,2024-01-16 08:26:00,2024-01-16,2024-01,8,Tuesday,0,06-11 Morning,Instagram,Photo,Static image,Technology,1,0,Other,Macro,3,240935,200k-1M,9875,148,105,464,34673,10592,10128,4.2,4.396206,30.548265,1.641046,1.338217,0.302829,0.426845,28.480374,43.962064,0.14391,20,11-20,170,Positive,1,0
POST_02331,2024-01-16 15:13:00,2024-01-16,2024-01,15,Tuesday,0,12-17 Afternoon,Twitter,Retweet,Text / long-form,Technology,1,0,Other,Mid-tier,2,60754,50k-200k,2508,106,230,32,19802,2876,2844,4.68,4.733845,14.523785,1.323099,0.1616,1.161499,0.535299,12.665387,47.338447,0.325937,0,0,702,Negative,1,1
POST_02175,2024-01-16 23:45:00,2024-01-16,2024-01,23,Tuesday,0,18-23 Evening,Instagram,Story,Story / interactive,Education,1,0,Other,Macro,3,209384,200k-1M,1379,34,296,917,4199,2626,1709,0.82,1.254155,62.5387,28.88783,21.838533,7.049297,0.809717,32.841153,12.54155,0.020054,9,6-10,231,Positive,1,0
POST_02110,2024-01-17 06:33:00,2024-01-17,2024-01,6,Wednesday,0,06-11 Morning,YouTube,Video,Short video,Gaming,1,0,Other,Nano,0,8798,<10k,4368,808,275,807,190721,6258,5451,61.96,71.129802,3.281233,0.567321,0.423131,0.14419,0.423655,2.290256,711.298022,21.677768,6,6-10,504,Positive,0,0
POST_01046,2024-01-17 07:13:00,2024-01-17,2024-01,7,Wednesday,0,06-11 Morning,Facebook,Video,Short video,Education,1,0,Other,Macro,3,211133,200k-1M,647,131,266,494,5057,1538,1044,0.49,0.728451,30.413289,15.028673,9.768638,5.260036,2.590469,12.794147,7.284508,0.023952,26,21-30,492,Neutral,0,1
POST_01100,2024-01-17 08:35:00,2024-01-17,2024-01,8,Wednesday,0,06-11 Morning,Twitter,Poll,Story / interactive,Sports,1,1,Sports,Macro,3,498316,200k-1M,3399,215,947,380,53196,4941,4561,0.92,0.99154,9.288292,2.494548,0.714339,1.780209,0.404166,6.389578,9.915395,0.106752,7,6-10,1306,Positive,1,1
POST_00758,2024-01-17 11:50:00,2024-01-17,2024-01,11,Wednesday,0,06-11 Morning,Facebook,Live,Live,Lifestyle,1,0,Other,Mid-tier,2,64065,50k-200k,7091,159,835,583,35164,8668,8085,12.62,13.530009,24.65021,4.032533,1.657946,2.374588,0.452167,20.16551,135.300086,0.54888,11,11-20,595,Neutral,0,0
POST_04114,2024-01-17 13:01:00,2024-01-17,2024-01,13,Wednesday,0,12-17 Afternoon,Instagram,Reel,Short video,Health,1,1,Health,Macro,3,371799,200k-1M,412,142,210,74,40620,838,764,0.21,0.225391,2.063023,0.699163,0.182176,0.516987,0.349581,1.014279,2.253906,0.109253,21,21-30,99,Positive,1,1
POST_02435,2024-01-17 16:08:00,2024-01-17,2024-01,16,Wednesday,0,12-17 Afternoon,YouTube,Live,Live,Health,1,1,Health,Macro,3,216772,200k-1M,19639,806,321,2092,725703,22858,20766,9.58,10.54472,3.149773,0.332505,0.288272,0.044233,0.111065,2.706204,105.447198,3.347771,24,21-30,34,Neutral,1,1
POST_04614,2024-01-17 17:42:00,2024-01-17,2024-01,17,Wednesday,0,12-17 Afternoon,Instagram,Photo,Static image,Technology,0,0,Other,Macro,3,313065,200k-1M,3668,263,261,470,3706,4662,4192,1.34,1.489148,125.796006,19.724771,12.682137,7.042634,7.0966,98.974636,14.891476,0.011838,10,6-10,211,Neutral,1,0
POST_04867,2024-01-17 19:59:00,2024-01-17,2024-01,19,Wednesday,0,18-23 Evening,Twitter,Poll,Story / interactive,Fitness,1,1,Fitness,Macro,3,216637,200k-1M,26,207,1207,187,94651,1627,1440,0.66,0.751026,1.718946,1.472779,0.197568,1.275211,0.218698,0.027469,7.510259,0.436911,19,11-20,183,Positive,0,0
POST_03820,2024-01-17 22:08:00,2024-01-17,2024-01,22,Wednesday,0,18-23 Evening,Facebook,Video,Short video,Business,1,0,Other,Macro,3,230965,200k-1M,5171,250,163,748,70298,6332,5584,2.42,2.741541,9.007369,1.295912,1.064042,0.23187,0.355629,7.355828,27.415409,0.304366,6,6-10,177,Negative,1,0
POST_03576,2024-01-17 22:12:00,2024-01-17,2024-01,22,Wednesday,0,18-23 Evening,Twitter,Retweet,Text / long-form,Fitness,1,1,Fitness,Mid-tier,2,94953,50k-200k,3940,142,1944,55,37624,6081,6026,6.35,6.404221,16.162556,5.313098,0.146183,5.166915,0.377419,10.472039,64.04221,0.396238,7,6-10,1786,Neutral,1,1
POST_00910,2024-01-18 11:21:00,2024-01-18,2024-01,11,Thursday,0,06-11 Morning,Twitter,Poll,Story / interactive,Fashion,1,0,Other,Macro,3,417600,200k-1M,1613,51,1235,346,89627,3245,2899,0.69,0.777059,3.620561,1.763977,0.386044,1.377933,0.056902,1.799681,7.770594,0.214624,24,21-30,1358,Negative,1,0
POST_04696,2024-01-18 11:35:00,2024-01-18,2024-01,11,Thursday,0,06-11 Morning,TikTok,Video,Short video,Fashion,0,0,Other,Macro,3,334144,200k-1M,5391,243,3142,2778,9876,11554,8776,2.63,3.457791,116.990684,59.943297,28.128797,31.8145,2.46051,54.586877,34.577907,0.029556,8,6-10,199,Negative,1,0
POST_01126,2024-01-18 16:52:00,2024-01-18,2024-01,16,Thursday,0,12-17 Afternoon,Facebook,Post,Text / long-form,Fashion,1,0,Other,Macro,3,331736,200k-1M,3046,9,192,750,60195,3997,3247,0.98,1.204874,6.640086,1.564914,1.245951,0.318963,0.014951,5.060221,12.048738,0.181455,26,21-30,1143,Positive,1,0
POST_03285,2024-01-19 01:27:00,2024-01-19,2024-01,1,Friday,0,00-05 Late night,Facebook,Post,Text / long-form,Food,1,0,Other,Macro,3,191616,50k-200k,3401,57,340,437,76452,4235,3798,1.98,2.210149,5.539423,1.016324,0.5716,0.444723,0.074557,4.448543,22.101495,0.398985,23,21-30,1621,Positive,1,0
POST_04097,2024-01-19 19:06:00,2024-01-19,2024-01,19,Friday,0,18-23 Evening,Instagram,Photo,Static image,Gaming,1,0,Other,Macro,3,389329,200k-1M,5564,46,94,290,22263,5994,5704,1.47,1.539572,26.923595,1.724835,1.30261,0.422225,0.206621,24.992139,15.395719,0.057183,25,21-30,1257,Neutral,1,0
POST_04987,2024-01-19 20:50:00,2024-01-19,2024-01,20,Friday,0,18-23 Evening,LinkedIn,Poll,Story / interactive,Entertainment,0,0,Other,Macro,3,419135,200k-1M,1615,83,358,201,1184,2257,2056,0.49,0.53849,190.625,47.212838,16.976351,30.236486,7.010135,136.402027,5.3849,0.002825,7,6-10,1133,Neutral,1,0
POST_01760,2024-01-19 21:00:00,2024-01-19,2024-01,21,Friday,0,18-23 Evening,Facebook,Video,Short video,Sports,1,1,Sports,Macro,3,333889,200k-1M,7957,303,613,654,33600,9527,8873,2.66,2.853343,28.354167,3.770833,1.946429,1.824405,0.901786,23.681548,28.533435,0.100632,21,21-30,408,Positive,1,0
POST_03762,2024-01-20 03:42:00,2024-01-20,2024-01,3,Saturday,1,00-05 Late night,LinkedIn,Post,Text / long-form,Business,1,0,Other,Macro,3,344068,200k-1M,1964,112,118,250,26278,2444,2194,0.64,0.710325,9.300556,1.400411,0.951366,0.449045,0.426212,7.473933,7.103247,0.076374,14,11-20,1150,Negative,1,0
POST_03791,2024-01-20 08:35:00,2024-01-20,2024-01,8,Saturday,1,06-11 Morning,Instagram,Carousel,Static image,Technology,1,0,Other,Mid-tier,2,51542,50k-200k,1169,171,63,262,49825,1665,1403,2.72,3.230375,3.341696,0.652283,0.52584,0.126443,0.343201,2.346212,32.303752,0.966687,24,21-30,1665,Positive,1,0
POST_01523,2024-01-20 12:50:00,2024-01-20,2024-01,12,Saturday,1,12-17 Afternoon,Twitter,Retweet,Text / long-form,Fitness,1,1,Fitness,Macro,3,105394,50k-200k,4251,281,83,197,43738,4812,4615,4.38,4.565725,11.001875,0.640176,0.450409,0.189766,0.642462,9.719237,45.657248,0.414995,4,1-5,520,Neutral,1,0
POST_02948,2024-01-20 15:58:00,2024-01-20,2024-01,15,Saturday,1,12-17 Afternoon,Facebook,Video,Short video,Sports,1,1,Sports,Macro,3,177685,50k-200k,4917,86,380,458,16484,5841,5383,3.03,3.287278,35.434361,5.083718,2.778452,2.305266,0.521718,29.828925,32.87278,0.092771,9,6-10,282,Neutral,1,0
POST_03344,2024-01-20 20:45:00,2024-01-20,2024-01,20,Saturday,1,18-23 Evening,Instagram,Reel,Short video,Entertainment,1,0,Other,Macro,3,487213,200k-1M,1417,62,92,871,32890,2442,1571,0.32,0.501218,7.424749,2.927942,2.648221,0.27972,0.188507,4.3083,5.012182,0.067506,16,11-20,53,Positive,1,0
POST_02098,2024-01-20 23:46:00,2024-01-20,2024-01,23,Saturday,1,18-23 Evening,Facebook,Story,Story / interactive,Travel,1,0,Other,Macro,3,117699,50k-200k,4929,226,92,436,71992,5683,5247,4.46,4.828418,7.893933,0.733415,0.605623,0.127792,0.313924,6.846594,48.284183,0.611662,27,21-30,415,Positive,1,0
POST_01783,2024-01-21 01:44:00,2024-01-21,2024-01,1,Sunday,1,00-05 Late night,Facebook,Post,Text / long-form,Sports,1,1,Sports,Macro,3,220994,200k-1M,7406,273,937,728,20661,9344,8616,3.9,4.228169,45.225304,8.058661,3.523547,4.535114,1.32133,35.845312,42.281691,0.093491,2,1-5,833,Neutral,1,0
POST_03371,2024-01-21 01:55:00,2024-01-21,2024-01,1,Sunday,1,00-05 Late night,Instagram,Photo,Static image,Travel,1,0,Other,Macro,3,383497,200k-1M,1488,333,46,342,21794,2209,1867,0.49,0.576015,10.135817,1.780307,1.569239,0.211067,1.527943,6.827567,5.760149,0.05683,5,1-5,314,Positive,1,0
POST_00755,2024-01-21 12:55:00,2024-01-21,2024-01,12,Sunday,1,12-17 Afternoon,Instagram,Story,Story / interactive,Travel,0,0,Other,Macro,3,319398,200k-1M,5701,337,47,73,4501,6158,6085,1.91,1.928002,136.814041,2.666074,1.621862,1.044212,7.487225,126.660742,19.280021,0.014092,6,6-10,429,Positive,1,0
POST_01547,2024-01-21 16:30:00,2024-01-21,2024-01,16,Sunday,1,12-17 Afternoon,TikTok,Stitch,Short video,Food,1,0,Other,Nano,0,7666,<10k,39344,1057,3856,2839,483575,47096,44257,577.32,614.349074,9.73913,1.38448,0.587086,0.797394,0.21858,8.13607,6143.490738,63.080485,22,21-30,289,Positive,1,0
POST_00278,2024-01-21 19:09:00,2024-01-21,2024-01,19,Sunday,1,18-23 Evening,Facebook,Story,Story / interactive,Lifestyle,1,0,Other,Macro,3,388195,200k-1M,7105,184,663,787,57034,8739,7952,2.05,2.251188,15.322439,2.542343,1.379879,1.162464,0.322615,12.457482,22.511882,0.146921,15,11-20,379,Positive,1,1
POST_03317,2024-01-21 22:30:00,2024-01-21,2024-01,22,Sunday,1,18-23 Evening,Facebook,Video,Short video,Education,1,0,Other,Macro,3,197420,50k-200k,3160,17,801,756,64490,4734,3978,2.01,2.397933,7.340673,2.414328,1.172275,1.242053,0.026361,4.899984,23.979333,0.326664,20,11-20,489,Positive,1,0
POST_03432,2024-01-22 00:59:00,2024-01-22,2024-01,0,Monday,0,00-05 Late night,YouTube,Video,Short video,Gaming,1,0,Other,Mid-tier,2,94188,50k-200k,1601,167,967,314,69858,3049,2735,2.9,3.237143,4.364568,1.83372,0.449483,1.384237,0.239056,2.291792,32.371427,0.741687,22,21-30,315,Negative,1,0
POST_03605,2024-01-22 05:18:00,2024-01-22,2024-01,5,Monday,0,00-05 Late night,Instagram,Reel,Short video,Technology,1,0,Other,Macro,3,338316,200k-1M,5014,121,200,591,34570,5926,5335,1.58,1.751617,17.142031,2.288111,1.709575,0.578536,0.350014,14.503905,17.516168,0.102183,6,6-10,396,Positive,1,1
POST_00634,2024-01-22 10:10:00,2024-01-22,2024-01,10,Monday,0,06-11 Morning,Facebook,Post,Text / long-form,Health,1,1,Health,Macro,3,223263,200k-1M,4000,301,563,533,17282,5397,4864,2.18,2.417328,31.229024,6.341859,3.084134,3.257725,1.741697,23.145469,24.173284,0.077406,14,11-20,1175,Positive,0,0
POST_04147,2024-01-22 19:48:00,2024-01-22,2024-01,19,Monday,0,18-23 Evening,Instagram,Carousel,Static image,Technology,1,0,Other,Mid-tier,2,67550,50k-200k,3582,261,269,371,32102,4483,4112,6.09,6.636566,13.964862,1.993645,1.155691,0.837954,0.813033,11.158183,66.365655,0.475233,13,11-20,1344,Neutral,1,1
POST_02369,2024-01-22 22:24:00,2024-01-22,2024-01,22,Monday,0,18-23 Evening,Twitter,Tweet,Text / long-form,Education,1,0,Other,Macro,3,412694,200k-1M,4511,242,36,204,26120,4993,4789,1.16,1.209855,19.11562,0.918836,0.781011,0.137825,0.926493,17.270291,12.098552,0.063291,27,21-30,1131,Positive,1,1
POST_01552,2024-01-23 04:37:00,2024-01-23,2024-01,4,Tuesday,0,00-05 Late night,Facebook,Story,Story / interactive,Entertainment,1,0,Other,Macro,3,469285,200k-1M,3406,66,294,71,43825,3837,3766,0.8,0.817627,8.755277,0.832858,0.162008,0.67085,0.150599,7.77182,8.176268,0.093387,9,6-10,874,Neutral,1,0
POST_02276,2024-01-24 04:46:00,2024-01-24,2024-01,4,Wednesday,0,00-05 Late night,Facebook,Story,Story / interactive,Health,1,1,Health,Macro,3,239280,200k-1M,2646,146,360,399,15128,3551,3152,1.32,1.484035,23.47303,5.017187,2.637493,2.379693,0.965098,17.490746,14.840354,0.063223,19,11-20,1801,Neutral,1,0
POST_03084,2024-01-24 09:26:00,2024-01-24,2024-01,9,Wednesday,0,06-11 Morning,Facebook,Live,Live,Gaming,1,0,Other,Macro,3,367915,200k-1M,3969,175,183,382,5188,4709,4327,1.18,1.279915,90.767155,10.890517,7.363146,3.527371,3.373169,76.50347,12.799152,0.014101,10,6-10,337,Neutral,1,1
POST_03769,2024-01-24 10:27:00,2024-01-24,2024-01,10,Wednesday,0,06-11 Morning,Instagram,Carousel,Static image,Entertainment,1,0,Other,Macro,3,164423,50k-200k,980,463,10,430,46112,1883,1453,0.88,1.145217,4.083536,0.954198,0.932512,0.021686,1.004077,2.12526,11.452169,0.280447,20,11-20,549,Positive,1,0
POST_04937,2024-01-24 16:32:00,2024-01-24,2024-01,16,Wednesday,0,12-17 Afternoon,YouTube,Live,Live,Education,1,0,Other,Micro,1,39996,10k-50k,18368,441,862,989,395961,20660,19671,49.18,51.655166,5.217686,0.46747,0.249772,0.217698,0.111375,4.638841,516.551655,9.900015,27,21-30,448,Positive,0,1
POST_04375,2024-01-24 18:36:00,2024-01-24,2024-01,18,Wednesday,0,18-23 Evening,Facebook,Post,Text / long-form,Sports,0,1,Sports,Macro,3,143074,50k-200k,7706,42,138,198,7407,8084,7886,5.51,5.650223,109.140003,4.536249,2.673147,1.863102,0.567031,104.036722,56.50223,0.05177,27,21-30,1042,Positive,1,0
POST_04819,2024-01-24 21:27:00,2024-01-24,2024-01,21,Wednesday,0,18-23 Evening,TikTok,Stitch,Short video,Technology,1,0,Other,Macro,3,344496,200k-1M,49227,86,4822,1115,379735,55250,54135,15.71,16.037922,14.54962,1.563459,0.293626,1.269833,0.022647,12.963514,160.379221,1.102291,17,11-20,457,Positive,1,1
POST_03045,2024-01-25 14:29:00,2024-01-25,2024-01,14,Thursday,0,12-17 Afternoon,LinkedIn,Document,Text / long-form,Food,1,0,Other,Mid-tier,2,57036,50k-200k,1699,140,161,239,19708,2239,2000,3.51,3.925591,11.360869,2.029633,1.212706,0.816927,0.710371,8.620865,39.255909,0.345536,24,21-30,1820,Positive,1,1
POST_02883,2024-01-25 19:05:00,2024-01-25,2024-01,19,Thursday,0,18-23 Evening,Instagram,Photo,Static image,Gaming,1,0,Other,Macro,3,456679,200k-1M,9387,466,117,76,43543,10046,9970,2.18,2.199795,23.071447,0.44324,0.17454,0.2687,1.070206,21.558,21.997946,0.095347,19,11-20,1434,Negative,1,0
POST_00183,2024-01-25 21:12:00,2024-01-25,2024-01,21,Thursday,0,18-23 Evening,YouTube,Video,Short video,Travel,1,0,Other,Mid-tier,2,99624,50k-200k,19119,832,500,3959,707443,24410,20451,20.53,24.502128,3.450455,0.630298,0.559621,0.070677,0.117607,2.70255,245.02128,7.10113,1,1-5,32,Neutral,0,0
POST_03126,2024-01-26 12:39:00,2024-01-26,2024-01,12,Friday,0,12-17 Afternoon,Facebook,Live,Live,Gaming,1,0,Other,Macro,3,313836,200k-1M,4105,21,179,767,58944,5072,4305,1.37,1.616131,8.604777,1.604913,1.301235,0.303678,0.035627,6.964237,16.161307,0.187818,17,11-20,120,Neutral,1,0
POST_01243,2024-01-26 15:06:00,2024-01-26,2024-01,15,Friday,0,12-17 Afternoon,TikTok,Stitch,Short video,Entertainment,1,0,Other,Macro,3,162847,50k-200k,28457,874,808,544,482007,30683,30139,18.51,18.841612,6.365675,0.280494,0.112861,0.167632,0.181325,5.903856,188.416121,2.959876,14,11-20,16,Neutral,0,0
POST_02695,2024-01-26 15:57:00,2024-01-26,2024-01,15,Friday,0,12-17 Afternoon,YouTube,Community Post,Text / long-form,Health,1,1,Health,Macro,3,413785,200k-1M,11912,44,699,966,370992,13621,12655,3.06,3.291806,3.671508,0.448797,0.260383,0.188414,0.01186,3.210851,32.918061,0.896582,28,21-30,564,Positive,1,0
POST_01970,2024-01-26 16:52:00,2024-01-26,2024-01,16,Friday,0,12-17 Afternoon,Instagram,Photo,Static image,Technology,1,0,Other,Macro,3,351262,200k-1M,4419,362,178,793,6368,5752,4959,1.41,1.637524,90.326633,15.248116,12.452889,2.795226,5.684673,69.393844,16.375241,0.018129,1,1-5,177,Neutral,1,0
POST_04906,2024-01-26 23:46:00,2024-01-26,2024-01,23,Friday,0,18-23 Evening,Instagram,Carousel,Static image,Gaming,1,0,Other,Mid-tier,2,66810,50k-200k,5039,401,199,47,46894,5686,5639,8.44,8.510702,12.125219,0.524587,0.100226,0.424361,0.85512,10.745511,85.10702,0.701901,19,11-20,699,Neutral,1,0
